time,u_in,Vin,f_cmd,f_m,eta,v,v_tilde
0.132,0.000000,0.000000,4.000000,-0.001238,1.000000,-0.000000,0.000000
0.133,0.000000,0.000000,4.000000,0.003444,1.000000,-0.000000,0.000000
0.134,0.000000,0.000000,4.000000,0.007538,1.000000,-0.000000,0.000000
0.135,0.000000,0.000000,4.000000,0.023683,1.000000,-0.000000,0.000000
0.136,0.000000,0.000000,4.000000,0.019516,1.000000,-0.000000,0.000000
0.137,0.000000,0.000000,4.000000,0.002740,1.000000,-0.000000,0.000000
0.138,0.000000,0.000000,4.000000,-0.005645,1.000000,-0.000000,0.000000
0.139,0.000000,0.000000,4.000000,-0.012975,1.000000,-0.000000,0.000000
0.140,0.000000,0.000000,4.000000,-0.019385,1.000000,-0.000000,0.000000
0.141,0.000000,0.000000,4.000000,-0.012619,1.000000,-0.000000,0.000000
0.142,0.000000,0.000000,4.000000,-0.019073,1.000000,-0.000000,0.000000
0.143,0.000000,0.000000,4.000000,-0.012150,1.000000,-0.000000,0.000000
0.144,0.000000,0.000000,4.000000,-0.012380,1.000000,-0.000000,0.000000
0.145,0.000000,0.000000,4.000000,-0.012581,1.000000,-0.000000,0.000000
0.146,0.000000,0.000000,4.000000,-0.011332,1.000000,-0.000000,0.000000
0.147,0.000000,0.000000,4.000000,0.000901,1.000000,-0.000000,0.000000
0.148,0.000000,0.000000,4.000000,0.005314,1.000000,-0.000000,0.000000
0.149,0.000000,0.000000,4.000000,0.009173,1.000000,-0.000000,0.000000
0.150,0.000000,0.000000,4.000000,0.006263,1.000000,-0.000000,0.000000
0.151,0.000000,0.000000,4.000000,-0.014986,1.000000,-0.000000,0.000000
0.152,0.000000,0.000000,4.000000,-0.008577,1.000000,-0.000000,0.000000
0.153,0.000000,0.000000,4.000000,0.002888,1.000000,-0.000000,0.000000
0.154,0.000000,0.000000,4.000000,-0.005515,1.000000,-0.000000,0.000000
0.155,0.000000,0.000000,4.000000,-0.006579,1.000000,-0.000000,0.000000
0.156,0.000000,0.000000,4.000000,0.005057,1.000000,-0.000000,0.000000
0.157,0.000000,0.000000,4.000000,-0.003619,1.000000,-0.000000,0.000000
0.158,0.000000,0.000000,4.000000,-0.011553,1.000000,-0.000000,0.000000
0.159,0.000000,0.000000,4.000000,0.006991,1.000000,-0.000000,0.000000
0.160,0.000000,0.000000,4.000000,0.004356,1.000000,-0.000000,0.000000
0.161,0.000000,0.000000,4.000000,0.002051,1.000000,-0.000000,0.000000
0.162,0.000000,0.000000,4.000000,-0.006246,1.000000,-0.000000,0.000000
0.163,0.000000,0.000000,4.000000,-0.014352,1.000000,-0.000000,0.000000
0.164,0.000000,0.000000,4.000000,-0.008022,1.000000,-0.000000,0.000000
0.165,0.000000,0.000000,4.000000,-0.002488,1.000000,-0.000000,0.000000
0.166,0.000000,0.000000,4.000000,-0.022781,1.000000,-0.000000,0.000000
0.167,0.000000,0.000000,4.000000,-0.027959,1.000000,-0.000000,0.000000
0.168,0.000000,0.000000,4.000000,-0.024667,1.000000,-0.000000,0.000000
0.169,0.000000,0.000000,4.000000,-0.023324,1.000000,-0.000000,0.000000
0.170,0.000000,0.000000,4.000000,-0.022150,1.000000,-0.000000,0.000000
0.171,0.000000,0.000000,4.000000,-0.021123,1.000000,-0.000000,0.000000
0.172,0.000000,0.000000,4.000000,-0.013943,1.000000,-0.000000,0.000000
0.173,0.000000,0.000000,4.000000,-0.008458,1.000000,-0.000000,0.000000
0.174,0.000000,0.000000,4.000000,-0.021719,1.000000,-0.000000,0.000000
0.175,0.000000,0.000000,4.000000,-0.027030,1.000000,-0.000000,0.000000
0.176,0.000000,0.000000,4.000000,-0.031673,1.000000,-0.000000,0.000000
0.177,0.000000,0.000000,4.000000,-0.035733,1.000000,-0.000000,0.000000
0.178,0.000000,0.000000,4.000000,-0.019013,1.000000,-0.000000,0.000000
0.179,0.000000,0.000000,4.000000,-0.024664,1.000000,-0.000000,0.000000
0.180,0.000000,0.000000,4.000000,-0.042171,1.000000,-0.000000,0.000000
0.181,0.000000,0.000000,4.000000,-0.029248,1.000000,-0.000000,0.000000
0.182,0.000000,0.000000,4.000000,-0.021047,1.000000,-0.000000,0.000000
0.183,0.000000,0.000000,4.000000,-0.007592,1.000000,-0.000000,0.000000
0.184,0.000000,0.000000,4.000000,-0.008395,1.000000,-0.000000,0.000000
0.185,0.000000,0.000000,4.000000,-0.015380,1.000000,-0.000000,0.000000
0.186,0.000000,0.000000,4.000000,0.003799,1.000000,-0.000000,0.000000
0.187,0.000000,0.000000,4.000000,0.007848,1.000000,-0.000000,0.000000
0.188,0.000000,0.000000,4.000000,0.011388,1.000000,-0.000000,0.000000
0.189,0.000000,0.000000,4.000000,0.014483,1.000000,-0.000000,0.000000
0.190,0.000000,0.000000,4.000000,0.010906,1.000000,-0.000000,0.000000
0.191,0.000000,0.000000,4.000000,-0.001239,1.000000,-0.000000,0.000000
0.192,0.000000,0.000000,4.000000,-0.002840,1.000000,-0.000000,0.000000
0.193,0.000000,0.000000,4.000000,-0.010524,1.000000,-0.000000,0.000000
0.194,0.000000,0.000000,4.000000,-0.010958,1.000000,-0.000000,0.000000
0.195,0.000000,0.000000,4.000000,-0.030188,1.000000,-0.000000,0.000000
0.196,0.000000,0.000000,4.000000,-0.032654,1.000000,-0.000000,0.000000
0.197,0.000000,0.000000,4.000000,-0.042874,1.000000,-0.000000,0.000000
0.198,0.000000,0.000000,4.000000,-0.032960,1.000000,-0.000000,0.000000
0.199,0.000000,0.000000,4.000000,-0.030575,1.000000,-0.000000,0.000000
0.200,0.000000,0.000000,4.000000,-0.022207,1.000000,-0.000000,0.000000
0.201,0.000000,0.000000,4.000000,-0.021059,1.000000,-0.000000,0.000000
0.202,0.000000,0.000000,4.000000,-0.029009,1.000000,-0.000000,0.000000
0.203,0.000000,0.000000,4.000000,-0.027120,1.000000,-0.000000,0.000000
0.204,0.000000,0.000000,4.000000,-0.031753,1.000000,-0.000000,0.000000
0.205,0.000000,0.000000,4.000000,-0.029519,1.000000,-0.000000,0.000000
0.206,0.000000,0.000000,4.000000,-0.027567,1.000000,-0.000000,0.000000
0.207,0.000000,0.000000,4.000000,-0.000813,1.000000,-0.000000,0.000000
0.208,0.000000,0.000000,4.000000,0.003815,1.000000,-0.000000,0.000000
0.209,0.000000,0.000000,4.000000,0.020428,1.000000,-0.000000,0.000000
0.210,0.000000,0.000000,4.000000,0.022387,1.000000,-0.000000,0.000000
0.211,0.000000,0.000000,4.000000,0.024100,1.000000,-0.000000,0.000000
0.212,0.000000,0.000000,4.000000,0.033191,1.000000,-0.000000,0.000000
0.213,0.000000,0.000000,4.000000,0.033546,1.000000,-0.000000,0.000000
0.214,0.000000,0.000000,4.000000,0.021290,1.000000,-0.000000,0.000000
0.215,0.000000,0.000000,4.000000,0.010575,1.000000,-0.000000,0.000000
