time,u_in,Vin,f_cmd,f_m,eta,v,v_tilde
0.136,19.882861,0.131227,13.000000,-0.233511,76.895836,1436.061038,964.976751
0.137,20.026432,0.132174,13.000000,-0.237102,76.992299,1435.709443,964.048028
0.138,20.169951,0.133122,13.000000,-0.229352,77.088669,1435.188724,963.006830
0.139,20.313410,0.134069,13.000000,-0.216293,77.184936,1434.588513,961.913579
0.140,20.456811,0.135015,13.000000,-0.204876,77.281092,1434.012393,960.837831
0.141,20.600166,0.135961,13.000000,-0.201176,77.377142,1433.551171,959.840338
0.142,20.743463,0.136907,13.000000,-0.188829,77.473091,1432.960476,958.757376
0.143,20.886715,0.137852,13.000000,-0.187146,77.568933,1432.528879,957.782127
0.144,21.029925,0.138798,13.000000,-0.185674,77.664677,1432.100243,956.809969
0.145,21.173083,0.139742,13.000000,-0.178104,77.760324,1431.580066,955.777800
0.146,21.316201,0.140687,13.000000,-0.178104,77.855867,1431.173052,954.822364
0.147,21.459277,0.141631,13.000000,-0.178104,77.951315,1430.765861,953.867883
0.148,21.602313,0.142575,13.000000,-0.178104,78.046668,1430.358495,952.914356
0.149,21.745321,0.143519,13.000000,-0.186785,78.141925,1430.081359,952.048598
0.150,21.888287,0.144463,13.000000,-0.185358,78.237096,1429.652254,951.082624
0.151,22.031229,0.145406,13.000000,-0.197167,78.332170,1429.422042,950.249968
0.152,22.174157,0.146349,13.000000,-0.214812,78.427161,1429.279711,949.476505
0.153,22.317027,0.147292,13.000000,-0.203580,78.522075,1428.702509,948.415050
0.154,22.459842,0.148235,13.000000,-0.193760,78.616883,1428.146216,947.368770
0.155,22.602628,0.149177,13.000000,-0.202009,78.711586,1427.862176,946.504236
0.156,22.745373,0.150119,13.000000,-0.202009,78.806202,1427.453563,945.558070
0.157,22.888112,0.151062,13.000000,-0.224797,78.900725,1427.389029,944.840723
0.158,23.030810,0.152003,13.000000,-0.224877,78.995175,1426.981421,943.897018
0.159,23.173449,0.152945,13.000000,-0.212380,79.089531,1426.383375,942.828492
0.160,23.316033,0.153886,13.000000,-0.203678,79.183780,1425.842378,941.798975
0.161,23.458576,0.154827,13.000000,-0.203678,79.277926,1425.432903,940.857512
0.162,23.601085,0.155767,13.000000,-0.208012,79.371979,1425.088969,939.960334
0.163,23.743547,0.156707,13.000000,-0.203918,79.465941,1424.617058,938.979768
0.164,23.885962,0.157647,13.000000,-0.200338,79.559806,1424.152714,938.005326
0.165,24.028356,0.158587,13.000000,-0.213322,79.653573,1423.939784,937.197488
0.166,24.170709,0.159527,13.000000,-0.213322,79.747259,1423.529500,936.260624
0.167,24.313043,0.160466,13.000000,-0.227951,79.840852,1423.341631,935.470989
0.168,24.455345,0.161405,13.000000,-0.233918,79.934366,1423.021943,934.595518
0.169,24.597595,0.162344,13.000000,-0.226568,80.027792,1422.499288,933.587760
0.170,24.739804,0.163283,13.000000,-0.226568,80.121118,1422.088395,932.654504
0.171,24.881953,0.164221,13.000000,-0.214524,80.214350,1421.493548,931.601738
0.172,25.024062,0.165159,13.000000,-0.214524,80.307477,1421.082231,930.670467
0.173,25.166156,0.166097,13.000000,-0.232551,80.400511,1420.946199,929.920398
0.174,25.308208,0.167034,13.000000,-0.231656,80.493470,1420.520972,928.981863
0.175,25.450188,0.167971,13.000000,-0.211533,80.586335,1419.801308,927.851972
0.176,25.592111,0.168908,13.000000,-0.200713,80.679088,1419.223598,926.816253
