time,u_in,Vin,f_cmd,f_m,eta,v,v_tilde
0.194,54.738911,0.361277,13.000000,-0.180806,98.321421,2656.339102,1500.387699
0.195,55.004380,0.363029,13.000000,-0.184550,98.471361,2654.686049,1497.463793
0.196,55.269692,0.364780,13.000000,-0.190686,98.621008,2653.116997,1494.593562
0.197,55.534789,0.366530,13.000000,-0.180622,98.770368,2650.971318,1491.405077
0.198,55.799698,0.368278,13.000000,-0.178106,98.919410,2649.092449,1488.373921
0.199,56.064376,0.370025,13.000000,-0.163339,99.068148,2646.775589,1485.103818
0.200,56.328828,0.371770,13.000000,-0.150429,99.216561,2644.522760,1481.877361
0.201,56.593048,0.373514,13.000000,-0.135554,99.364650,2642.197670,1478.618067
0.202,56.857122,0.375257,13.000000,-0.144984,99.512415,2640.740173,1475.851393
0.203,57.121046,0.376999,13.000000,-0.153230,99.659902,2639.239722,1473.066547
0.204,57.384816,0.378740,13.000000,-0.160439,99.807112,2637.701523,1470.266542
0.205,57.648384,0.380479,13.000000,-0.154176,99.954042,2635.678651,1467.202686
0.206,57.911755,0.382218,13.000000,-0.149406,100.100665,2633.707898,1464.174808
0.207,58.174950,0.383955,13.000000,-0.150812,100.246986,2631.958177,1461.276519
0.208,58.437948,0.385690,13.000000,-0.145759,100.393018,2629.974403,1458.254821
0.209,58.700772,0.387425,13.000000,-0.147624,100.538748,2628.239007,1455.377526
0.210,58.963421,0.389159,13.000000,-0.149254,100.684190,2626.494133,1452.501293
0.211,59.225837,0.390891,13.000000,-0.134656,100.829345,2624.160552,1449.306232
0.212,59.488039,0.392621,13.000000,-0.125350,100.974180,2622.016709,1446.223395
0.213,59.750007,0.394350,13.000000,-0.110930,101.118708,2619.685419,1443.044444
0.214,60.011795,0.396078,13.000000,-0.110888,101.262918,2617.874729,1440.159413
0.215,60.273401,0.397804,13.000000,-0.110852,101.406839,2616.063107,1437.280252
0.216,60.534915,0.399530,13.000000,-0.135136,101.550473,2615.136843,1434.893244
0.217,60.796236,0.401255,13.000000,-0.132052,101.693869,2613.212319,1431.963666
0.218,61.057343,0.402978,13.000000,-0.123073,101.836972,2611.071001,1428.922028
0.219,61.318217,0.404700,13.000000,-0.108939,101.979771,2608.739308,1425.783370
0.220,61.578864,0.406421,13.000000,-0.096582,102.122256,2606.470598,1422.686507
0.221,61.839298,0.408139,13.000000,-0.088106,102.264432,2604.342370,1419.673485
0.222,62.099515,0.409857,13.000000,-0.078367,102.406307,2602.165988,1416.641189
0.223,62.359518,0.411573,13.000000,-0.069851,102.547879,2600.032849,1413.639431
0.224,62.619289,0.413287,13.000000,-0.056122,102.689151,2597.706010,1410.539410
0.225,62.878856,0.415000,13.000000,-0.050401,102.830114,2595.672476,1407.605752
0.226,63.138293,0.416713,13.000000,-0.064580,102.970783,2594.372308,1405.075943
0.227,63.397546,0.418424,13.000000,-0.064080,103.111199,2592.529267,1402.257608
0.228,63.656615,0.420134,13.000000,-0.063642,103.251334,2590.687436,1399.446162
0.229,63.915500,0.421842,13.000000,-0.063260,103.391188,2588.846532,1396.641433
0.230,64.174247,0.423550,13.000000,-0.075492,103.530762,2587.472778,1394.094598
0.231,64.432889,0.425257,13.000000,-0.096327,103.670081,2586.418578,1391.724919
0.232,64.691404,0.426963,13.000000,-0.111357,103.809164,2585.148684,1389.243857
0.233,64.949688,0.428668,13.000000,-0.098695,103.947999,2582.846871,1386.213933
0.234,65.207702,0.430371,13.000000,-0.075058,104.086531,2580.133584,1382.970558
0.235,65.465525,0.432072,13.000000,-0.073241,104.224738,2578.232795,1380.170060
0.236,65.723174,0.433773,13.000000,-0.075757,104.362667,2576.492908,1377.461817
0.237,65.980633,0.435472,13.000000,-0.073853,104.500324,2574.586549,1374.670570
