time,u_in,Vin,f_cmd,f_m,eta,v,v_tilde
0.228,41.460529,0.273639,10.000000,0.507548,-20.942944,1837.899993,962.353962
0.229,41.644358,0.274853,10.000000,0.497104,-20.846762,1838.288596,961.496575
0.230,41.828190,0.276066,10.000000,0.505411,-20.750665,1838.319001,960.452540
0.231,42.012027,0.277279,10.000000,0.512674,-20.654673,1838.369269,959.419987
0.232,42.195883,0.278493,10.000000,0.512741,-20.558784,1838.557478,958.460426
0.233,42.379757,0.279706,10.000000,0.512800,-20.462991,1838.746075,957.501907
0.234,42.563651,0.280920,10.000000,0.512896,-20.367293,1838.934178,956.543972
0.235,42.747563,0.282134,10.000000,0.512935,-20.271691,1839.123602,955.587563
0.236,42.931494,0.283348,10.000000,0.512969,-20.176185,1839.313348,954.632160
0.237,43.115457,0.284562,10.000000,0.506716,-20.080775,1839.624599,953.740587
0.238,43.299425,0.285776,10.000000,0.513815,-19.985453,1839.678532,952.716383
0.239,43.483412,0.286991,10.000000,0.513815,-19.890234,1839.869609,951.764192
0.240,43.667418,0.288205,10.000000,0.513815,-19.795110,1840.060917,950.812953
0.241,43.851559,0.289420,10.000000,0.454129,-19.700082,1841.408803,950.459523
0.242,44.035729,0.290636,10.000000,0.448987,-19.605088,1841.701710,949.561012
0.243,44.219915,0.291851,10.000000,0.450774,-19.510184,1841.860535,948.594105
0.244,44.404120,0.293067,10.000000,0.450774,-19.415377,1842.054252,947.646035
0.245,44.588302,0.294283,10.000000,0.472858,-19.320665,1841.818458,946.478073
0.246,44.772530,0.295499,10.000000,0.459079,-19.226070,1842.280555,945.669908
0.247,44.956789,0.296715,10.000000,0.453315,-19.131555,1842.587201,944.782404
0.248,45.141040,0.297931,10.000000,0.467124,-19.037129,1842.512174,943.700048
0.249,45.325267,0.299147,10.000000,0.489755,-18.942811,1842.264332,942.530557
0.250,45.509494,0.300363,10.000000,0.498986,-18.848610,1842.277923,941.496244
0.251,45.693713,0.301579,10.000000,0.513339,-18.754512,1842.190970,940.411732
0.252,45.877915,0.302794,10.000000,0.532172,-18.660523,1842.015755,939.283509
0.253,46.062104,0.304010,10.000000,0.548639,-18.566647,1841.886382,938.180081
0.254,46.246353,0.305226,10.000000,0.527727,-18.472881,1842.491131,937.451535
0.255,46.430625,0.306442,10.000000,0.525903,-18.379187,1842.721512,936.532847
0.256,46.614920,0.307658,10.000000,0.524307,-18.285586,1842.947694,935.612784
0.257,46.799249,0.308875,10.000000,0.516629,-18.192076,1843.294134,934.754468
0.258,46.983611,0.310092,10.000000,0.509916,-18.098652,1843.622115,933.887361
0.259,47.168015,0.311309,10.000000,0.498915,-18.005315,1844.035391,933.064005
0.260,47.352447,0.312526,10.000000,0.494428,-17.912060,1844.320521,932.176328
0.261,47.536894,0.313743,10.000000,0.496788,-17.818894,1844.470476,931.221067
0.262,47.721357,0.314961,10.000000,0.498851,-17.725824,1844.626442,930.269727
0.263,47.905798,0.316178,10.000000,0.519505,-17.632848,1844.413518,929.133435
0.264,48.090265,0.317396,10.000000,0.516443,-17.539986,1844.671186,928.235438
0.265,48.274740,0.318613,10.000000,0.522319,-17.447214,1844.751395,927.248949
0.266,48.459212,0.319831,10.000000,0.533741,-17.354541,1844.721138,926.207999
0.267,48.643697,0.321048,10.000000,0.537444,-17.261971,1844.844490,925.245274
0.268,48.828207,0.322266,10.000000,0.534398,-17.169498,1845.102618,924.350996
0.269,49.012737,0.323484,10.000000,0.534398,-17.077114,1845.300267,923.427156
0.270,49.197252,0.324702,10.000000,0.551979,-16.984822,1845.146447,922.328432
0.271,49.381796,0.325920,10.000000,0.547107,-16.892640,1845.441725,921.455335
0.272,49.566356,0.327138,10.000000,0.549130,-16.800546,1845.599219,920.514156
0.273,49.750957,0.328356,10.000000,0.538333,-16.708545,1846.014193,919.702125
0.274,49.935590,0.329575,10.000000,0.532415,-16.616626,1846.331863,918.842110
0.275,50.120236,0.330794,10.000000,0.536285,-16.524793,1846.453165,917.885081
0.276,50.304919,0.332012,10.000000,0.527101,-16.433055,1846.837391,917.059535
0.277,50.489627,0.333232,10.000000,0.525356,-16.341400,1847.072348,916.160442
0.278,50.674370,0.334451,10.000000,0.517546,-16.249834,1847.430019,915.322886
0.279,50.859133,0.335670,10.000000,0.517314,-16.158353,1847.635189,914.410392
0.280,51.043918,0.336890,10.000000,0.516798,-16.066963,1847.846356,913.501648
0.281,51.228711,0.338109,10.000000,0.522630,-15.975663,1847.929239,912.530332
0.282,51.413539,0.339329,10.000000,0.515163,-15.884461,1848.281710,911.692979
0.283,51.598388,0.340549,10.000000,0.514917,-15.793342,1848.488212,910.784248
0.284,51.783258,0.341769,10.000000,0.514514,-15.702314,1848.698160,909.877994
0.285,51.968173,0.342990,10.000000,0.501784,-15.611376,1849.159132,909.095926
0.286,52.153107,0.344211,10.000000,0.503219,-15.520517,1849.332486,908.172978
0.287,52.338058,0.345431,10.000000,0.504475,-15.429750,1849.509696,907.252757
0.288,52.523014,0.346652,10.000000,0.511855,-15.339075,1849.562084,906.272201
0.289,52.707990,0.347873,10.000000,0.511855,-15.248498,1849.765162,905.366432
0.290,52.892987,0.349094,10.000000,0.511855,-15.158012,1849.968488,904.461567
0.291,53.078026,0.350315,10.000000,0.501317,-15.067616,1850.387859,903.662995
0.292,53.263117,0.351537,10.000000,0.486057,-14.977300,1850.904747,902.912425
0.293,53.448246,0.352758,10.000000,0.476903,-14.887059,1851.297335,902.101559
0.294,53.633439,0.353981,10.000000,0.456407,-14.796899,1851.923622,901.404919
0.295,53.818650,0.355203,10.000000,0.457261,-14.706808,1852.112007,900.495468
0.296,54.003880,0.356426,10.000000,0.458009,-14.616809,1852.302815,899.588000
0.297,54.189130,0.357648,10.000000,0.458662,-14.526900,1852.495774,898.682378
0.298,54.374386,0.358871,10.000000,0.465517,-14.437082,1852.560987,897.715651
0.299,54.559628,0.360094,10.000000,0.482243,-14.347360,1852.422168,896.651167
0.300,54.744896,0.361316,10.000000,0.479851,-14.257745,1852.678214,895.778935
