time,u_in,Vin,f_cmd,f_m,integral,uff
0.198,3.706866,3.300000,4.582435,0.037160,0.851735,1.321238
0.199,3.704543,3.300000,4.584986,0.043678,0.856276,1.321728
0.200,3.715986,3.300000,4.587531,0.030527,0.860833,1.322218
0.201,3.730669,3.300000,4.590070,0.012745,0.865410,1.322706
0.202,3.731860,3.300000,4.592604,0.014231,0.869989,1.323193
0.203,3.736305,3.300000,4.595131,0.011064,0.874573,1.323679
0.204,3.740467,3.300000,4.597653,0.008294,0.879162,1.324164
0.205,3.748782,3.300000,4.600169,-0.000410,0.883763,1.324648
0.206,3.751928,3.300000,4.602679,-0.001738,0.888367,1.325131
0.207,3.734776,3.300000,4.605183,0.025923,0.892946,1.325612
0.208,3.731432,3.300000,4.607681,0.033853,0.897520,1.326092
0.209,3.733179,3.300000,4.610173,0.034503,0.902096,1.326572
0.210,3.734979,3.300000,4.612659,0.035071,0.906674,1.327050
0.211,3.741224,3.300000,4.615139,0.029285,0.911259,1.327527
0.212,3.745654,3.300000,4.617613,0.026086,0.915851,1.328002
0.213,3.751101,3.300000,4.620080,0.021428,0.920450,1.328477
0.214,3.760534,3.300000,4.622542,0.011073,0.925061,1.328950
0.215,3.773452,3.300000,4.624997,-0.004264,0.929690,1.329423
0.216,3.776220,3.300000,4.627447,-0.005107,0.934323,1.329894
0.217,3.791452,3.300000,4.629890,-0.023759,0.938976,1.330363
0.218,3.783701,3.300000,4.632327,-0.009587,0.943618,1.330832
0.219,3.785989,3.300000,4.634757,-0.009761,0.948263,1.331300
0.220,3.779460,3.300000,4.637182,0.002653,0.952897,1.331766
0.221,3.781616,3.300000,4.639600,0.002653,0.957534,1.332231
0.222,3.783769,3.300000,4.642012,0.002653,0.962174,1.332695
0.223,3.786496,3.300000,4.644417,0.001825,0.966816,1.333157
0.224,3.785367,3.300000,4.646816,0.006500,0.971457,1.333619
0.225,3.789044,3.300000,4.649209,0.004304,0.976102,1.334079
0.226,3.788124,3.300000,4.651595,0.008667,0.980744,1.334538
0.227,3.781403,3.300000,4.653975,0.021311,0.985377,1.334995
