time,Vin,Force
8.520000,2.000000,7.407410621
8.521000,2.000000,7.371068720
8.522000,2.000000,7.351860047
8.523000,2.000000,7.349428092
8.524000,2.000000,7.332938861
8.525000,2.000000,7.318521728
8.526000,2.000000,7.312199490
8.527000,2.000000,7.300388544
8.528000,2.000000,7.304586365
8.529000,2.000000,7.287448927
8.530000,2.000000,7.285031413
8.531000,2.000000,7.295484063
8.532000,2.000000,7.298340009
8.533000,2.000000,7.286539484
8.534000,2.000000,7.296802625
8.535000,2.000000,7.305776061
8.536000,2.000000,7.332471418
8.537000,2.000000,7.343245767
8.538000,2.000000,7.354619587
8.539000,2.000000,7.362610715
8.540000,2.000000,7.384371188
8.541000,2.000000,7.401189990
8.542000,2.000000,7.428461649
8.543000,2.000000,7.442528094
8.544000,2.000000,7.439472313
8.545000,2.000000,7.449366903
8.546000,2.000000,7.458018103
8.547000,2.000000,7.459298975
8.548000,2.000000,7.461398069
8.549000,2.000000,7.468537388
8.550000,2.000000,7.468496368
8.551000,2.000000,7.468460503
8.552000,2.000000,7.462145959
8.553000,2.000000,7.463574486
8.554000,2.000000,7.451590752
8.555000,2.000000,7.422263383
8.556000,2.000000,7.415470955
8.557000,2.000000,7.409532089
8.558000,2.000000,7.399799474
8.559000,2.000000,7.402113130
8.560000,2.000000,7.385286487
8.561000,2.000000,7.358007972
8.562000,2.000000,7.340440562
8.563000,2.000000,7.305367900
8.564000,2.000000,7.300698621
8.565000,2.000000,7.300698621
8.566000,2.000000,7.300698621
8.567000,2.000000,7.266372063
8.568000,2.000000,7.248745202
8.569000,2.000000,7.232341786
8.570000,2.000000,7.217999683
8.571000,2.000000,7.218026233
8.572000,2.000000,7.218049447
8.573000,2.000000,7.236147477
8.574000,2.000000,7.246459879
8.575000,2.000000,7.261759571
8.576000,2.000000,7.275136647
8.577000,2.000000,7.286832711
8.578000,2.000000,7.318566593
8.579000,2.000000,7.349937829
8.580000,2.000000,7.371083655
8.581000,2.000000,7.370722661
8.582000,2.000000,7.370407032
8.583000,2.000000,7.376172964
8.584000,2.000000,7.394021985
8.585000,2.000000,7.415911217
8.586000,2.000000,7.409917026
8.587000,2.000000,7.404676088
8.588000,2.000000,7.414147224
8.589000,2.000000,7.427224259
8.590000,2.000000,7.432374800
8.591000,2.000000,7.424311734
8.592000,2.000000,7.450645582
8.593000,2.000000,7.446569728
8.594000,2.000000,7.449289245
8.595000,2.000000,7.451667018
8.596000,2.000000,7.453745992
8.597000,2.000000,7.439093026
8.598000,2.000000,7.430185723
8.599000,2.000000,7.422397745
8.600000,2.000000,7.415588433
8.601000,2.000000,7.397068434
8.602000,2.000000,7.390271459
8.603000,2.000000,7.387499255
8.604000,2.000000,7.378792231
8.605000,2.000000,7.371179364
8.606000,2.000000,7.358239973
8.607000,2.000000,7.319764477
8.608000,2.000000,7.307002886
8.609000,2.000000,7.295844963
8.610000,2.000000,7.292372372
8.611000,2.000000,7.276769789
8.612000,2.000000,7.287320247
8.613000,2.000000,7.310051645
8.614000,2.000000,7.336209716
8.615000,2.000000,7.346514297
8.616000,2.000000,7.349240780
8.617000,2.000000,7.366275312
8.618000,2.000000,7.385368109
8.619000,2.000000,7.414628005
8.620000,2.000000,7.440210994
8.621000,2.000000,7.456295944
8.622000,2.000000,7.453608743
8.623000,2.000000,7.455443712
8.624000,2.000000,7.469614463
8.625000,2.000000,7.475721279
8.626000,2.000000,7.493627060
8.627000,2.000000,7.504911072
8.628000,2.000000,7.512865571
8.629000,2.000000,7.507254107
8.630000,2.000000,7.502347801
8.631000,2.000000,7.498058039
8.632000,2.000000,7.484744791
8.633000,2.000000,7.484744791
8.634000,2.000000,7.462790491
8.635000,2.000000,7.457188462
8.636000,2.000000,7.446007219
8.637000,2.000000,7.421400211
8.638000,2.000000,7.402149882
8.639000,2.000000,7.397884992
8.640000,2.000000,7.394156043
8.641000,2.000000,7.378329318
8.642000,2.000000,7.346898859
8.643000,2.000000,7.349577016
8.644000,2.000000,7.345635442
8.645000,2.000000,7.348472365
8.646000,2.000000,7.350952790
8.647000,2.000000,7.314193688
8.648000,2.000000,7.320981699
8.649000,2.000000,7.339483074
8.650000,2.000000,7.330526756
8.651000,2.000000,7.328979108
8.652000,2.000000,7.339009192
8.653000,2.000000,7.374094721
8.654000,2.000000,7.392204902
8.655000,2.000000,7.401756105
8.656000,2.000000,7.403823883
8.657000,2.000000,7.402508510
8.658000,2.000000,7.429760608
8.659000,2.000000,7.450593854
8.660000,2.000000,7.459090871
8.661000,2.000000,7.485369676
8.662000,2.000000,7.495779819
8.663000,2.000000,7.486032229
8.664000,2.000000,7.499894666
8.665000,2.000000,7.502196359
8.666000,2.000000,7.510491999
8.667000,2.000000,7.505178807
8.668000,2.000000,7.487966920
8.669000,2.000000,7.477030494
8.670000,2.000000,7.463355829
8.671000,2.000000,7.457682757
8.672000,2.000000,7.459005771
8.673000,2.000000,7.447596158
8.674000,2.000000,7.434391700
8.675000,2.000000,7.419791998
8.676000,2.000000,7.400743763
8.677000,2.000000,7.396655571
8.678000,2.000000,7.380514745
8.679000,2.000000,7.365839958
8.680000,2.000000,7.359854722
8.681000,2.000000,7.348338427
8.682000,2.000000,7.325702943
8.683000,2.000000,7.318478287
8.684000,2.000000,7.271308113
8.685000,2.000000,7.270918914
8.686000,2.000000,7.264295437
8.687000,2.000000,7.258504291
8.688000,2.000000,7.272290438
8.689000,2.000000,7.288599993
8.690000,2.000000,7.292321017
8.691000,2.000000,7.301857629
8.692000,2.000000,7.291346279
8.693000,2.000000,7.282155824
8.694000,2.000000,7.303214479
8.695000,2.000000,7.311382178
8.696000,2.000000,7.324806679
8.697000,2.000000,7.342827392
8.698000,2.000000,7.352300371
8.699000,2.000000,7.367824691
8.700000,2.000000,7.380439602
8.701000,2.000000,7.410318832
8.702000,2.000000,7.417593772
8.703000,2.000000,7.423954515
8.704000,2.000000,7.422601701
8.705000,2.000000,7.422049945
8.706000,2.000000,7.415284339
8.707000,2.000000,7.415652109
8.708000,2.000000,7.415973664
8.709000,2.000000,7.428277430
8.710000,2.000000,7.427012441
8.711000,2.000000,7.425906414
8.712000,2.000000,7.431222560
8.713000,2.000000,7.435870660
8.714000,2.000000,7.425427979
8.715000,2.000000,7.405671506
8.716000,2.000000,7.394680890
8.717000,2.000000,7.397637766
8.718000,2.000000,7.393939885
8.719000,2.000000,7.358043006
8.720000,2.000000,7.353037564
8.721000,2.000000,7.348661124
8.722000,2.000000,7.344834644
8.723000,2.000000,7.316356272
8.724000,2.000000,7.252415490
8.725000,2.000000,7.248117222
8.726000,2.000000,7.250642276
8.727000,2.000000,7.234000466
8.728000,2.000000,7.219449928
8.729000,2.000000,7.195604502
8.730000,2.000000,7.211011684
8.731000,2.000000,7.230765928
8.732000,2.000000,7.230765928
8.733000,2.000000,7.269422373
8.734000,2.000000,7.304467449
8.735000,2.000000,7.318760880
8.736000,2.000000,7.324974961
8.737000,2.000000,7.330408157
8.738000,2.000000,7.354008153
8.739000,2.000000,7.404460636
8.740000,2.000000,7.418754923
8.741000,2.000000,7.418686567
8.742000,2.000000,7.424909986
8.743000,2.000000,7.442917718
8.744000,2.000000,7.430025632
8.745000,2.000000,7.422257772
8.746000,2.000000,7.421749235
8.747000,2.000000,7.421304602
8.748000,2.000000,7.420915844
8.749000,2.000000,7.408501944
8.750000,2.000000,7.397155645
8.751000,2.000000,7.387235163
8.752000,2.000000,7.378561326
8.753000,2.000000,7.377260661
8.754000,2.000000,7.375129131
8.755000,2.000000,7.374259768
8.756000,2.000000,7.367216467
8.757000,2.000000,7.367341439
8.758000,2.000000,7.373733892
8.759000,2.000000,7.348879438
8.760000,2.000000,7.332459153
8.761000,2.000000,7.311819117
8.762000,2.000000,7.300055969
8.763000,2.000000,7.296054207
8.764000,2.000000,7.301272922
8.765000,2.000000,7.303401418
8.766000,2.000000,7.305262441
8.767000,2.000000,7.313172785
8.768000,2.000000,7.320089086
8.769000,2.000000,7.330633954
8.770000,2.000000,7.322789650
8.771000,2.000000,7.315931089
8.772000,2.000000,7.322500772
8.773000,2.000000,7.328244884
8.774000,2.000000,7.343941521
8.775000,2.000000,7.372124050
8.776000,2.000000,7.390481873
8.777000,2.000000,7.400249598
