time,Vin,Force
8.725000,1.500000,3.868795726
8.726000,1.500000,3.863969827
8.727000,1.500000,3.859750368
8.728000,1.500000,3.862344328
8.729000,1.500000,3.845762765
8.730000,1.500000,3.806812093
8.731000,1.500000,3.809775287
8.732000,1.500000,3.806082929
8.733000,1.500000,3.806082929
8.734000,1.500000,3.818091881
8.735000,1.500000,3.810001873
8.736000,1.500000,3.818847412
8.737000,1.500000,3.814015018
8.738000,1.500000,3.803506695
8.739000,1.500000,3.806885258
8.740000,1.500000,3.817915664
8.741000,1.500000,3.813200357
8.742000,1.500000,3.802794407
8.743000,1.500000,3.793696108
8.744000,1.500000,3.785741135
8.745000,1.500000,3.772704522
8.746000,1.500000,3.767387429
8.747000,1.500000,3.781588058
8.748000,1.500000,3.794004183
8.749000,1.500000,3.792293681
8.750000,1.500000,3.777713708
8.751000,1.500000,3.771767142
8.752000,1.500000,3.779134215
8.753000,1.500000,3.785575513
8.754000,1.500000,3.777281959
8.755000,1.500000,3.771389649
8.756000,1.500000,3.785087344
8.757000,1.500000,3.790780550
8.758000,1.500000,3.802041513
8.759000,1.500000,3.802041513
8.760000,1.500000,3.838319677
8.761000,1.500000,3.837323512
8.762000,1.500000,3.849018898
8.763000,1.500000,3.859244599
8.764000,1.500000,3.875212912
8.765000,1.500000,3.863297421
8.766000,1.500000,3.865445644
8.767000,1.500000,3.861040729
8.768000,1.500000,3.863472537
8.769000,1.500000,3.850976933
8.770000,1.500000,3.860956580
8.771000,1.500000,3.863398963
8.772000,1.500000,3.865534426
8.773000,1.500000,3.873684725
8.774000,1.500000,3.868191880
8.775000,1.500000,3.863441863
8.776000,1.500000,3.853005565
8.777000,1.500000,3.837597545
8.778000,1.500000,3.836692125
8.779000,1.500000,3.846985125
8.780000,1.500000,3.851183212
8.781000,1.500000,3.854853752
8.782000,1.500000,3.864346224
8.783000,1.500000,3.866362651
8.784000,1.500000,3.869667172
8.785000,1.500000,3.873223687
8.786000,1.500000,3.880407724
8.787000,1.500000,3.880405804
8.788000,1.500000,3.886687310
8.789000,1.500000,3.892179459
8.790000,1.500000,3.919239981
8.791000,1.500000,3.926924626
8.792000,1.500000,3.939926775
8.793000,1.500000,3.951295026
8.794000,1.500000,3.967517886
8.795000,1.500000,3.958773505
8.796000,1.500000,3.955207036
8.797000,1.500000,3.970938298
8.798000,1.500000,3.984692711
8.799000,1.500000,3.984152323
8.800000,1.500000,3.988760353
8.801000,1.500000,3.993991995
8.802000,1.500000,4.011132581
8.803000,1.500000,4.019836032
8.804000,1.500000,4.008596219
8.805000,1.500000,4.002742781
8.806000,1.500000,3.999934154
8.807000,1.500000,3.991195285
8.808000,1.500000,3.982367641
8.809000,1.500000,3.952855189
8.810000,1.500000,3.962598807
8.811000,1.500000,3.964834821
8.812000,1.500000,3.961426448
8.813000,1.500000,3.944960229
8.814000,1.500000,3.936846402
8.815000,1.500000,3.923469002
8.816000,1.500000,3.918055842
8.817000,1.500000,3.914678371
8.818000,1.500000,3.916653059
8.819000,1.500000,3.918379601
8.820000,1.500000,3.926172364
8.821000,1.500000,3.939269045
8.822000,1.500000,3.937178285
8.823000,1.500000,3.936325551
8.824000,1.500000,3.935579974
8.825000,1.500000,3.934928090
8.826000,1.500000,3.934358123
8.827000,1.500000,3.956188099
8.828000,1.500000,3.959229706
8.829000,1.500000,3.955605908
8.830000,1.500000,3.952437491
8.831000,1.500000,3.968516784
8.832000,1.500000,4.017631570
8.833000,1.500000,4.044190820
8.834000,1.500000,4.055023235
8.835000,1.500000,4.071985832
8.836000,1.500000,4.066759052
8.837000,1.500000,4.055905904
8.838000,1.500000,4.058982973
8.839000,1.500000,4.055390181
8.840000,1.500000,4.072266348
8.841000,1.500000,4.073287503
8.842000,1.500000,4.080463521
8.843000,1.500000,4.099304145
